state,district,totalHouseholds,prcntBA,prcntHS,prcntAsian,prcntBlack,prcntHisp,prcntWhiteAll,lastName,firstName,middleName,age,gender,numberTerms,daysServed,fracServed,cd,statenm,dwnom1,dwnom2,black,hispanic,numSpon,numCosp,numPassH,numEnact,passPrcnt,congNum,partyControl
VA,6.0,190999.0,13.63167405,56.70946119,0.275787527,10.82219969,0.621018813,88.70051146,Olin,James,R.,64.0,M,2.0,653.0,1.0,6.0, VIRGINI,-0.094999999,0.068999998,0.0,0.0,3.0,123.0,0.0,0.0,0.0,99.0,D
VA,7.0,182504.0,15.99219392,58.08821641,0.480065504,12.18727041,0.827166031,86.99317851,Slaughter,Daniel,French,59.0,M,1.0,653.0,1.0,7.0, VIRGINI,0.356000006,-0.028000001,0.0,0.0,4.0,54.0,0.0,0.0,0.0,99.0,D
VA,1.0,184936.0,14.82141813,60.26740191,0.723792215,31.36856749,1.340890912,67.10550426,Bateman,Herbert,H.,56.0,M,2.0,653.0,1.0,1.0, VIRGINI,0.209000006,0.35800001,0.0,0.0,9.0,155.0,2.0,0.0,0.0,99.0,D
VA,10.0,207694.0,40.89357347,86.79756002,3.849941383,6.585134818,4.074855497,88.07765533,Wolf,Frank,R.,45.0,M,3.0,653.0,1.0,10.0, VIRGINI,0.244000003,-0.071999997,0.0,0.0,10.0,143.0,0.0,0.0,0.0,99.0,D
VA,8.0,187582.0,36.59656648,85.51351386,2.64859963,10.17095234,2.990006493,85.95976137,Parris,Stanford,E.,55.0,M,4.0,653.0,1.0,8.0, VIRGINI,0.245000005,-0.149000004,0.0,0.0,14.0,134.0,1.0,1.0,7.142857143,99.0,D
VA,9.0,182890.0,9.367142885,43.70391305,0.294355101,2.388619259,0.50160428,97.11713885,Boucher,Frederick,C.,38.0,M,2.0,653.0,1.0,9.0, VIRGINI,-0.31099999,0.200000003,0.0,0.0,18.0,202.0,7.0,0.0,0.0,99.0,D
VI,0.0,,,,,,,,de Lugo,Ron, ,54.0,M,6.0,653.0,1.0,,,,,0.0,1.0,5.0,230.0,1.0,1.0,20.0,99.0,D
VT,0.0,178394.0,19.0421317,71.0189086,0.290994427,0.232326195,0.660271851,99.15947981,Jeffords,James,M.,50.0,M,6.0,653.0,1.0,1.0, VERMONT,-0.037999999,-0.529999971,0.0,0.0,27.0,284.0,0.0,0.0,0.0,99.0,D
WA,8.0,179453.0,24.83589099,85.03647799,2.38880519,0.987515003,1.717953632,95.27551727,Chandler,Rodney,Dennis,42.0,M,2.0,653.0,1.0,8.0, WASHING,0.187000006,-0.463,0.0,0.0,5.0,186.0,0.0,0.0,0.0,99.0,D
WA,7.0,224630.0,23.49277409,77.4966199,6.856326859,9.310573591,2.698538066,80.95181583,Lowry,Michael,Edward,45.0,M,4.0,653.0,1.0,7.0, WASHING,-0.404000014,-0.660000026,0.0,0.0,19.0,249.0,2.0,2.0,10.52631579,99.0,D
WA,2.0,192204.0,14.37247029,74.64165542,0.869602285,0.498548725,1.846415986,95.18037272,Swift,Allan,Byron,49.0,M,4.0,653.0,1.0,2.0, WASHING,-0.407999992,0.125,0.0,0.0,11.0,142.0,2.0,1.0,9.090909091,99.0,D
WA,5.0,190087.0,18.02076082,77.43645714,1.026583392,1.127962379,2.287114323,95.09484654,Foley,Thomas,Stephen,55.0,M,11.0,653.0,1.0,5.0, WASHING,-0.375,0.324999988,0.0,0.0,14.0,87.0,2.0,2.0,14.28571429,99.0,D
WA,6.0,188170.0,14.96586219,76.5765052,2.980870084,6.181791391,2.903628568,87.9012542,Dicks,Norman,D.,44.0,M,5.0,653.0,1.0,6.0, WASHING,-0.291999996,0.209000006,0.0,0.0,7.0,106.0,1.0,1.0,14.28571429,99.0,D
WA,1.0,190498.0,26.22552274,85.34209678,2.799221059,0.866804248,1.781529272,94.67620429,Miller,John,Ripin,46.0,M,1.0,653.0,1.0,1.0, WASHING,0.145999998,-0.342000008,0.0,0.0,0.0,133.0,0.0,0.0,,99.0,D
WA,3.0,190846.0,14.17660845,74.07656635,1.196546715,0.554147182,1.668673929,96.29087975,Bonker,Don,Leroy,47.0,M,6.0,653.0,1.0,3.0, WASHING,-0.326999992,-0.039000001,0.0,0.0,14.0,101.0,3.0,1.0,7.142857143,99.0,D
WA,4.0,186797.0,14.62291501,69.81398579,0.84382625,0.97890822,8.578067364,89.87912392,Morrison,Sidney,Wallace,51.0,M,3.0,653.0,1.0,4.0, WASHING,0.131999999,-0.067000002,0.0,0.0,8.0,162.0,0.0,0.0,0.0,99.0,D
WI,5.0,199173.0,17.50898298,68.27958941,0.624671163,28.31166595,2.237347762,69.37963362,Moody,Jim, ,49.0,M,2.0,653.0,1.0,5.0, WISCONS,-0.367000014,-0.486999989,0.0,0.0,13.0,226.0,0.0,0.0,0.0,99.0,D
WI,2.0,190955.0,22.94784035,76.87944115,0.72406749,1.158852596,0.83642163,97.46633814,Kastenmeier,Robert,William,60.0,M,14.0,653.0,1.0,2.0, WISCONS,-0.479999989,-0.612999976,0.0,0.0,50.0,231.0,10.0,7.0,14.0,99.0,D
WI,3.0,179141.0,13.69380888,67.90434062,0.229023846,0.171433054,0.34324899,99.15144465,Gunderson,Steven,Craig,33.0,M,3.0,653.0,1.0,3.0, WISCONS,0.177000001,-0.231000006,0.0,0.0,15.0,154.0,1.0,1.0,6.666666667,99.0,D
WI,4.0,190297.0,12.42840007,69.47870764,0.587999977,0.265863271,4.02903846,97.07703527,Kleczka,Gerald,D.,41.0,M,2.0,653.0,1.0,4.0, WISCONS,-0.286000013,-0.012,0.0,0.0,6.0,156.0,0.0,0.0,0.0,99.0,D
WI,6.0,181019.0,11.20690504,66.79427031,0.2188188,0.246577965,0.589598495,98.97291088,Petri,Thomas,E.,44.0,M,4.0,653.0,1.0,6.0, WISCONS,0.234999999,0.162,0.0,0.0,12.0,121.0,0.0,0.0,0.0,99.0,D
WI,7.0,181274.0,11.43545903,64.67634487,0.207263207,0.091861809,0.319934482,98.43490443,Obey,David,Ross,46.0,M,9.0,653.0,1.0,7.0, WISCONS,-0.437999994,-0.055,0.0,0.0,5.0,60.0,1.0,1.0,20.0,99.0,D
WI,9.0,171439.0,19.48099006,75.34538076,0.359238575,0.414741605,0.784138223,98.77874196,Sensenbrenner,F.,James,41.0,M,4.0,653.0,1.0,9.0, WISCONS,0.630999982,-0.342999995,0.0,0.0,8.0,192.0,0.0,0.0,0.0,99.0,D
WI,8.0,180105.0,11.8651737,68.65511373,0.248205438,0.152520998,0.41265606,97.41039631,Roth,Toby,A.,46.0,M,4.0,653.0,1.0,8.0, WISCONS,0.294,-0.090000004,0.0,0.0,12.0,101.0,2.0,1.0,8.333333333,99.0,D
WI,1.0,181374.0,12.84340752,68.36292753,0.340346239,4.232039992,2.455117649,94.22291435,Aspin,Leslie, ,46.0,M,8.0,653.0,1.0,1.0, WISCONS,-0.282000005,0.054000001,0.0,0.0,15.0,85.0,4.0,1.0,6.666666667,99.0,D
WV,1.0,175473.0,10.21366319,61.81283199,0.217792234,1.624230614,0.665209346,97.96044942,Mollohan,Alan,B.,41.0,M,2.0,653.0,1.0,1.0, WEST VI,-0.273999989,0.742999971,0.0,0.0,11.0,174.0,0.0,0.0,0.0,99.0,D
WV,4.0,168537.0,8.99502879,50.80791102,0.27162206,5.60887244,0.74334497,93.92953418,Rahall,Nick,J.,35.0,M,5.0,653.0,1.0,4.0, WEST VI,-0.328999996,0.402999997,0.0,0.0,14.0,332.0,1.0,1.0,7.142857143,99.0,D
WV,2.0,169658.0,11.23762359,53.70448659,0.296296904,3.147641628,0.759276052,96.27823182,Staggers,Harley,Orrin,33.0,M,2.0,653.0,1.0,2.0, WEST VI,-0.324000001,0.206,0.0,0.0,9.0,167.0,0.0,0.0,0.0,99.0,D
WV,3.0,172542.0,11.19600484,57.2633974,0.338658042,2.968092898,0.523130472,96.49079492,Wise,Robert,E.,36.0,M,2.0,653.0,1.0,3.0, WEST VI,-0.31400001,0.215000004,0.0,0.0,16.0,194.0,0.0,0.0,0.0,99.0,D
WY,0.0,166758.0,17.15350638,77.91368965,0.378981543,0.696610256,5.225137736,95.11584607,Cheney,Richard,Bruce,43.0,M,4.0,653.0,1.0,1.0, WYOMING,0.537999988,0.037999999,0.0,0.0,7.0,67.0,1.0,1.0,14.28571429,99.0,D
AS,0.0,,,,,,,,Sunia,Fofó,Iosefa Fiti,47.0,M,3.0,653.0,1.0,,,,,0.0,0.0,2.0,189.0,0.0,0.0,0.0,99.0,D
AK,0.0,132369.0,21.075985,82.52529601,1.849043731,3.423195962,2.253820446,77.6787604,Young,Don,E.,53.0,M,8.0,655.0,1.0,1.0, ALASKA ,0.254000008,0.229000002,0.0,0.0,28.0,209.0,4.0,2.0,7.142857143,100.0,D
AL,7.0,185386.0,12.15180552,54.90952192,0.140204799,33.31366174,1.02208863,66.39215855,Harris,Claude, ,46.0,M,1.0,655.0,1.0,7.0, ALABAMA,-0.086999997,0.662999988,0.0,0.0,1.0,146.0,1.0,1.0,100.0,100.0,D
AL,5.0,189101.0,13.94836493,59.92279644,0.370140653,14.25378007,0.73311703,84.94555204,Flippo,Ronnie,Gene,49.0,M,6.0,655.0,1.0,5.0, ALABAMA,-0.153999999,0.911000013,0.0,0.0,12.0,110.0,3.0,3.0,25.0,100.0,D
AL,3.0,186644.0,10.65456643,52.15850917,0.219033586,28.20759917,0.952242037,71.26300962,Nichols,William,Flynt,68.0,M,11.0,655.0,1.0,3.0, ALABAMA,-0.039999999,0.917999983,0.0,0.0,2.0,124.0,1.0,1.0,50.0,100.0,D
AL,4.0,198269.0,6.950864886,47.08486974,0.104968758,7.260635648,0.590826445,92.35720691,Bevill,Tom, ,65.0,M,11.0,655.0,1.0,4.0, ALABAMA,-0.211999997,0.977999985,0.0,0.0,4.0,253.0,4.0,3.0,75.0,100.0,D
AL,6.0,204630.0,16.71322891,65.85157608,0.290669859,34.38064753,0.666640191,65.10463212,Erdreich,Ben, ,48.0,M,3.0,655.0,1.0,6.0, ALABAMA,-0.064999998,0.441000015,0.0,0.0,12.0,134.0,1.0,1.0,8.333333333,100.0,D
AL,1.0,188628.0,11.40161673,58.73522315,0.232580006,31.01776372,1.043083498,67.9504397,Callahan,H.,L.,54.0,M,2.0,655.0,1.0,1.0, ALABAMA,0.361000001,0.377000004,0.0,0.0,5.0,89.0,1.0,1.0,20.0,100.0,D
AL,2.0,189713.0,13.4776084,56.68220793,0.316881349,30.75114166,1.090435938,68.55266583,Dickinson,William,Louis,61.0,M,12.0,655.0,1.0,2.0, ALABAMA,0.342999995,-0.184,0.0,0.0,2.0,49.0,0.0,0.0,0.0,100.0,D
AR,1.0,200728.0,7.972220541,45.66119954,0.195276403,18.76065738,0.751284541,80.56633644,Alexander,William,Vollie,52.0,M,10.0,655.0,1.0,1.0, ARKANSA,-0.449999988,0.870000005,0.0,0.0,17.0,91.0,0.0,0.0,0.0,100.0,D
AR,4.0,203654.0,9.660734975,53.76310864,0.144883104,27.6528762,0.673579396,71.73483063,Anthony,Beryl,Franklin,48.0,M,5.0,655.0,1.0,4.0, ARKANSA,-0.257999986,0.551999986,0.0,0.0,12.0,82.0,0.0,0.0,0.0,100.0,D
AR,2.0,202395.0,14.95708906,64.97551896,0.3586252,16.84360601,0.785077207,82.195841,Robinson,Tommy,Franklin,44.0,M,2.0,655.0,1.0,2.0, ARKANSA,-0.028999999,0.524999976,0.0,0.0,6.0,275.0,0.0,0.0,0.0,100.0,D
AR,3.0,209929.0,10.77505878,57.50065314,0.404471541,2.055015814,0.759943938,96.19681487,Hammerschmidt,John,Paul,64.0,M,11.0,655.0,1.0,3.0, ARKANSA,0.270999998,0.356000006,0.0,0.0,15.0,206.0,0.0,0.0,0.0,100.0,D
AZ,3.0,192494.0,15.49340047,72.99602765,0.644051429,1.558538363,11.84046828,86.66475728,Stump,Robert, ,59.0,M,6.0,655.0,1.0,3.0, ARIZONA,0.753000021,0.421999991,0.0,0.0,7.0,148.0,0.0,0.0,0.0,100.0,D
AZ,4.0,187401.0,20.63133111,76.55908184,0.606429812,0.590417857,5.393102966,81.67661739,Kyl,Jon, ,44.0,M,1.0,655.0,1.0,4.0, ARIZONA,0.538999975,-0.104999997,0.0,0.0,2.0,89.0,2.0,2.0,100.0,100.0,D
AZ,5.0,195676.0,20.01383989,75.25142976,0.906169512,2.417804065,17.05109785,89.03820661,Kolbe,James,T.,44.0,M,2.0,655.0,1.0,5.0, ARIZONA,0.307000011,-0.345999986,0.0,0.0,9.0,175.0,1.0,0.0,0.0,100.0,D
AZ,2.0,182442.0,10.91647485,59.51627596,0.917067888,5.567057021,36.00918233,70.3968865,Udall,Morris,King,64.0,M,14.0,655.0,1.0,2.0, ARIZONA,-0.381999999,0.055,0.0,0.0,50.0,244.0,16.0,11.0,22.0,100.0,D
AZ,1.0,201541.0,19.49390156,76.31472097,0.881663101,3.520577048,11.42081418,88.24363284,Rhodes,John,Jacob,43.0,M,1.0,655.0,1.0,1.0, ARIZONA,0.393000007,-0.056000002,0.0,0.0,3.0,118.0,1.0,1.0,33.33333333,100.0,D
CA,1.0,202245.0,17.34557428,75.44631843,1.209035167,0.967646287,6.187461284,92.43787563,Bosco,Douglas,Harry,40.0,M,3.0,655.0,1.0,1.0, CALIFOR,-0.261999995,0.034000002,0.0,0.0,12.0,152.0,0.0,0.0,0.0,100.0,D
CA,10.0,170202.0,16.05471411,70.30186851,9.27334295,5.671785705,27.99604401,69.07272287,Edwards,William,Donlon,71.0,M,13.0,655.0,1.0,10.0, CALIFOR,-0.566999972,-0.393999994,0.0,0.0,12.0,342.0,5.0,2.0,16.66666667,100.0,D
CA,11.0,202445.0,22.19987463,80.19494892,9.858075368,6.712222721,13.44941042,77.99489645,Lantos,Tom, ,58.0,M,4.0,655.0,1.0,11.0, CALIFOR,-0.347000003,0.082000002,0.0,0.0,17.0,282.0,1.0,1.0,5.882352941,100.0,D
CA,12.0,195996.0,37.88499538,86.78099451,6.340781538,1.625045468,9.779119216,86.9303152,Konnyu,Ernest,Leslie,49.0,M,1.0,655.0,1.0,12.0, CALIFOR,0.342000008,-0.199000001,0.0,0.0,4.0,112.0,0.0,0.0,0.0,100.0,D
CA,13.0,189101.0,24.10859871,82.43423767,6.102422861,2.191188834,11.56988054,86.4783487,Mineta,Norman,Yoshio,55.0,M,7.0,655.0,1.0,13.0, CALIFOR,-0.476000011,0.044,0.0,0.0,13.0,301.0,5.0,1.0,7.692307692,100.0,D
CA,14.0,192162.0,15.3014021,74.71453653,2.298135346,1.384551857,9.008462835,90.76749766,Shumway,Norman,David,52.0,M,5.0,655.0,1.0,14.0, CALIFOR,0.583000004,0.828000009,0.0,0.0,18.0,202.0,0.0,0.0,0.0,100.0,D
CA,15.0,178391.0,10.59174881,58.63409388,1.964072905,2.220504639,24.24701515,81.37643113,Coelho,Anthony,Lee,44.0,M,5.0,655.0,1.0,15.0, CALIFOR,-0.437999994,0.453000009,0.0,1.0,15.0,267.0,5.0,4.0,26.66666667,100.0,D
CA,16.0,185866.0,20.59606562,72.79695394,4.748792059,4.055332162,21.91580348,77.30022589,Panetta,Leon,Edward,48.0,M,6.0,655.0,1.0,16.0, CALIFOR,-0.280000001,-0.187999994,0.0,0.0,48.0,237.0,4.0,3.0,6.25,100.0,D
CA,17.0,172900.0,13.5197078,60.81254652,2.826521102,2.103581414,27.78691376,75.8942123,Pashayan,Charles, ,45.0,M,5.0,655.0,1.0,17.0, CALIFOR,0.229000002,-0.248999998,0.0,0.0,5.0,107.0,0.0,0.0,0.0,100.0,D
CA,18.0,193945.0,12.0770092,62.70195379,3.445098395,7.440786775,24.99148707,73.5657665,Lehman,Richard,Henry,38.0,M,3.0,655.0,1.0,18.0, CALIFOR,-0.284000009,0.016000001,0.0,0.0,11.0,173.0,3.0,1.0,9.090909091,100.0,D
CA,19.0,186087.0,19.8394552,73.82067014,2.898249851,2.814637333,25.1981082,79.72025042,Lagomarsino,Robert,John,60.0,M,8.0,655.0,1.0,19.0, CALIFOR,0.35800001,-0.252999991,0.0,0.0,20.0,605.0,0.0,0.0,0.0,100.0,D
CA,2.0,198492.0,14.25162854,71.77290057,1.529701546,1.122797125,6.464043946,91.92953848,Herger,Walter, ,41.0,M,1.0,655.0,1.0,2.0, CALIFOR,0.569999993,0.36500001,0.0,0.0,8.0,150.0,0.0,0.0,0.0,100.0,D
CA,20.0,187776.0,13.54517508,69.0531804,1.391701946,4.411529559,14.13409617,84.30390156,Thomas,William,M.,45.0,M,5.0,655.0,1.0,20.0, CALIFOR,0.345999986,-0.115000002,0.0,0.0,12.0,96.0,1.0,0.0,0.0,100.0,D
CA,21.0,169929.0,23.98235802,84.33170616,3.090509408,1.67288299,10.35497388,90.30577451,Gallegly,Elton,W.,42.0,M,1.0,655.0,1.0,21.0, CALIFOR,0.423000008,-0.012,0.0,0.0,3.0,81.0,0.0,0.0,0.0,100.0,D
CA,22.0,210292.0,25.61902854,81.03939312,4.313632893,1.814151793,12.20340142,89.67397824,Moorhead,Carlos,John,64.0,M,8.0,655.0,1.0,22.0, CALIFOR,0.448000014,-0.057,0.0,0.0,13.0,146.0,1.0,0.0,0.0,100.0,D
CA,23.0,221772.0,30.16860883,83.60638757,3.601314975,3.074181714,9.299308041,89.66773072,Beilenson,Anthony,Charles,54.0,M,6.0,655.0,1.0,23.0, CALIFOR,-0.414000005,-0.611999989,0.0,0.0,7.0,191.0,1.0,0.0,0.0,100.0,D
CA,24.0,243378.0,23.83258588,71.77808588,11.62689622,6.461556724,26.13860972,68.72880723,Waxman,Henry,A.,47.0,M,7.0,655.0,1.0,24.0, CALIFOR,-0.469000012,-0.335999995,0.0,0.0,48.0,256.0,14.0,2.0,4.166666667,100.0,D
CA,25.0,160166.0,10.60078099,46.36652557,7.569457425,9.608642743,63.28651236,48.84584133,Roybal,Edward,Ross,70.0,M,13.0,655.0,1.0,25.0, CALIFOR,-0.600000024,-0.035,0.0,1.0,20.0,168.0,2.0,1.0,5.0,100.0,D
CA,26.0,195921.0,19.56622883,73.60706704,3.340683026,4.420478606,25.03789159,80.84110192,Berman,Howard,L.,45.0,M,3.0,655.0,1.0,26.0, CALIFOR,-0.412,-0.363000005,0.0,0.0,13.0,326.0,2.0,0.0,0.0,100.0,D
CA,27.0,228523.0,27.4866517,81.15325781,5.479480765,10.98201578,14.29372837,77.18219907,Levine,Meldon,Edises,43.0,M,3.0,655.0,1.0,27.0, CALIFOR,-0.433999985,-0.141000003,0.0,0.0,23.0,265.0,0.0,0.0,0.0,100.0,D
CA,28.0,204776.0,16.59915956,65.99254418,7.543860652,38.68392307,27.82632991,39.15860752,Dixon,Julian,C.,52.0,M,5.0,655.0,1.0,28.0, CALIFOR,-0.446999997,-0.064000003,1.0,0.0,6.0,179.0,2.0,1.0,16.66666667,100.0,D
CA,29.0,170671.0,5.063604731,47.1579627,0.873085135,50.07101422,36.36412017,32.96105531,Hawkins,Augustus,Freeman,79.0,M,13.0,655.0,1.0,29.0, CALIFOR,-0.381000012,-0.707000017,1.0,0.0,20.0,296.0,3.0,2.0,10.0,100.0,D
CA,30.0,172759.0,10.84832744,56.32885831,8.940681358,1.022380293,54.38416138,67.6577885,Martínez,Matthew,G.,57.0,M,4.0,655.0,1.0,30.0, CALIFOR,-0.365999997,0.174999997,0.0,1.0,7.0,675.0,0.0,0.0,0.0,100.0,D
CA,31.0,169760.0,9.140715726,63.1396898,6.911069271,33.96875721,24.96357501,43.94916609,Dymally,Mervyn,Malcolm,60.0,M,4.0,655.0,1.0,31.0, CALIFOR,-0.688000023,-0.039000001,1.0,0.0,25.0,314.0,5.0,2.0,8.0,100.0,D
CA,32.0,199740.0,12.12561024,67.25065087,4.83839841,8.868550028,22.72471558,73.95802085,Anderson,Glenn,Malcolm,73.0,M,10.0,655.0,1.0,32.0, CALIFOR,-0.218999997,0.034000002,0.0,0.0,15.0,154.0,7.0,4.0,26.66666667,100.0,D
CA,33.0,172700.0,19.40873041,77.49662675,3.918704242,5.491678379,19.20120753,83.02606812,Dreier,David,T.,34.0,M,4.0,655.0,1.0,33.0, CALIFOR,0.552999973,0.149000004,0.0,0.0,16.0,110.0,0.0,0.0,0.0,100.0,D
CA,34.0,153708.0,8.875160894,61.5858137,3.917765562,2.35850134,47.42015955,75.8192228,Torres,Esteban,Edward,56.0,M,3.0,655.0,1.0,34.0, CALIFOR,-0.463,0.045000002,0.0,1.0,3.0,268.0,0.0,0.0,0.0,100.0,D
CA,35.0,182561.0,15.25787232,74.29373023,1.758875782,3.262403245,13.7698418,87.87752421,Lewis,Jerry, ,52.0,M,5.0,655.0,1.0,35.0, CALIFOR,0.354000002,0.085000001,0.0,0.0,5.0,120.0,1.0,1.0,20.0,100.0,D
CA,36.0,181668.0,10.64990479,67.13748628,1.310136025,8.228934648,23.11644292,77.44607312,Brown,George,E.,66.0,M,12.0,655.0,1.0,36.0, CALIFOR,-0.479000002,0.061000001,0.0,0.0,13.0,309.0,0.0,0.0,0.0,100.0,D
CA,37.0,195168.0,12.68447297,68.71692617,1.221640489,3.644557619,18.59763459,84.32897319,McCandless,Alfred,A.,59.0,M,3.0,655.0,1.0,37.0, CALIFOR,0.465000004,-0.092,0.0,0.0,15.0,68.0,2.0,2.0,13.33333333,100.0,D
CA,38.0,168042.0,11.57941001,66.74730143,6.48734875,2.467554628,28.3850973,76.5751032,Dornan,Robert,Kenneth,53.0,M,5.0,655.0,1.0,38.0, CALIFOR,0.451999992,0.022,0.0,0.0,43.0,421.0,0.0,0.0,0.0,100.0,D
CA,39.0,183583.0,22.7228873,81.48742485,3.574170564,1.04456997,13.49608677,89.05020909,Dannemeyer,William,Edwin,57.0,M,5.0,655.0,1.0,39.0, CALIFOR,0.69599998,-0.141000003,0.0,0.0,20.0,187.0,0.0,0.0,0.0,100.0,D
CA,40.0,201948.0,30.48555492,87.91408161,4.351156383,1.333584845,7.60487881,91.12620183,Badham,Robert,Edward,57.0,M,6.0,655.0,1.0,40.0, CALIFOR,0.546999991,0.037999999,0.0,0.0,5.0,199.0,1.0,0.0,0.0,100.0,D
CA,41.0,213103.0,31.02330875,85.97355758,4.735631659,2.286521517,7.131346608,89.83116675,Lowery,William,David,39.0,M,4.0,655.0,1.0,41.0, CALIFOR,0.296999991,-0.150999993,0.0,0.0,3.0,71.0,0.0,0.0,0.0,100.0,D
CA,42.0,204056.0,28.56632181,85.32557106,5.506857614,1.222349021,7.267997421,90.35171112,Lungren,Daniel,E.,40.0,M,5.0,655.0,1.0,42.0, CALIFOR,0.610000014,0.219999999,0.0,0.0,14.0,95.0,0.0,0.0,0.0,100.0,D
CA,43.0,186790.0,22.13602736,81.26757187,2.180131588,2.58399359,12.88549816,87.72655383,Packard,Ron, ,55.0,M,3.0,655.0,1.0,43.0, CALIFOR,0.409999996,0.36500001,0.0,0.0,3.0,227.0,1.0,0.0,0.0,100.0,D
CA,45.0,182739.0,17.30037268,75.2891063,2.14625257,1.706083427,17.25276062,85.71371505,Hunter,Duncan,L.,38.0,M,4.0,655.0,1.0,45.0, CALIFOR,0.474999994,0.213,0.0,0.0,15.0,162.0,2.0,1.0,6.666666667,100.0,D
CA,5.0,230758.0,26.84622956,72.59900072,21.11250713,10.83508577,14.41882931,60.4986759,Pelosi,Nancy, ,46.0,F,1.0,655.0,1.0,5.0, CALIFOR,-0.546000004,-0.393999994,0.0,0.0,9.0,352.0,0.0,0.0,0.0,100.0,D
CA,5.0,230758.0,26.84622956,72.59900072,21.11250713,10.83508577,14.41882931,60.4986759,Burton,Sala,Galante,61.0,F,3.0,26.0,0.039694656,,,,,0.0,0.0,0.0,27.0,0.0,0.0,,100.0,D
CA,6.0,213061.0,30.58456675,82.63055037,9.478878017,9.718246511,5.43194389,77.97314346,Boxer,Barbara, ,46.0,F,3.0,655.0,1.0,6.0, CALIFOR,-0.465999991,-0.400999993,0.0,0.0,20.0,535.0,0.0,0.0,0.0,100.0,D
CA,7.0,194726.0,20.5640293,78.92364776,4.268217223,10.84551369,9.743271914,80.05525188,Miller,George, ,41.0,M,7.0,655.0,1.0,7.0, CALIFOR,-0.508000016,-0.508000016,0.0,0.0,12.0,203.0,3.0,1.0,8.333333333,100.0,D
CA,8.0,218657.0,35.62661059,80.6116525,8.101955217,26.62727991,6.491695629,61.33495155,Dellums,Ronald,Vernie,51.0,M,9.0,655.0,1.0,8.0, CALIFOR,-0.616999984,-0.697000027,1.0,0.0,11.0,382.0,1.0,0.0,0.0,100.0,D
CA,9.0,195696.0,15.60323512,74.56854162,5.962969444,11.59573011,13.57054105,75.58946832,Stark,Fortney,H.,55.0,M,8.0,655.0,1.0,9.0, CALIFOR,-0.606000006,-0.597000003,0.0,0.0,51.0,300.0,2.0,2.0,3.921568627,100.0,D
CA,44.0,169472.0,11.75222197,66.59921769,7.44054113,14.08083267,26.85974624,64.09633619,Bates,Jim, ,45.0,M,3.0,655.0,1.0,44.0, CALIFOR,-0.273000002,-0.591000021,0.0,0.0,11.0,349.0,1.0,0.0,0.0,100.0,D
CA,3.0,206753.0,22.20727123,79.93745854,6.200680732,8.163070951,9.675259712,79.36547542,Matsui,Robert,T.,45.0,M,5.0,655.0,1.0,3.0, CALIFOR,-0.393999994,0.022,0.0,0.0,26.0,289.0,2.0,0.0,0.0,100.0,D
CA,4.0,186149.0,16.31902091,75.20530863,3.241453415,5.762753197,11.48502912,83.42979836,Fazio,Victor,Herbert,44.0,M,5.0,655.0,1.0,4.0, CALIFOR,-0.451000005,0.423000008,0.0,0.0,6.0,497.0,2.0,1.0,16.66666667,100.0,D
CO,3.0,173985.0,17.92110973,72.6587509,0.31722898,0.686360607,17.30355271,91.24734518,Campbell,Ben,Nighthorse,53.0,M,1.0,655.0,1.0,3.0, COLORAD,-0.127000004,0.107000001,0.0,0.0,7.0,204.0,1.0,1.0,14.28571429,100.0,D
CO,4.0,170449.0,18.40857501,71.51630776,0.679086101,0.516171933,13.65477194,92.56496306,Brown,George,Hanks,46.0,M,4.0,655.0,1.0,4.0, COLORAD,0.423000008,-0.63499999,0.0,0.0,13.0,137.0,0.0,0.0,0.0,100.0,D
CO,1.0,208584.0,24.75508467,74.38301129,1.389711094,12.32042356,18.90847717,76.19189561,Schroeder,Patricia,Scott,46.0,F,8.0,655.0,1.0,1.0, COLORAD,-0.25,-1.006999969,0.0,0.0,20.0,174.0,3.0,2.0,10.0,100.0,D
CO,2.0,167704.0,24.75965542,83.52258104,1.099061097,0.813063934,8.676111098,94.06332289,Skaggs,David,Evans,43.0,M,1.0,655.0,1.0,2.0, COLORAD,-0.266000003,-0.153999999,0.0,0.0,4.0,128.0,0.0,0.0,0.0,100.0,D
CO,6.0,177194.0,27.03242721,86.05333822,1.38141982,2.702994739,5.456066286,93.5161789,Schaefer,Daniel, ,50.0,M,3.0,655.0,1.0,6.0, COLORAD,0.449999988,-0.034000002,0.0,0.0,1.0,127.0,0.0,0.0,0.0,100.0,D
CO,5.0,164963.0,24.65167059,84.19501176,1.119692163,4.130955572,6.888692381,91.11019691,Hefley,Joel, ,51.0,M,1.0,655.0,1.0,5.0, COLORAD,0.465999991,0.101000004,0.0,0.0,8.0,74.0,0.0,0.0,0.0,100.0,D
CT,1.0,187626.0,20.78715872,70.312978,0.609518492,11.5160997,6.341916038,83.92007243,Kennelly,Barbara,Bailey,50.0,F,4.0,655.0,1.0,1.0, CONNECT,-0.335000008,-0.100000001,0.0,0.0,17.0,192.0,0.0,0.0,0.0,100.0,D
CT,3.0,185806.0,19.94907575,70.46549508,0.697031398,10.32493425,2.876409433,87.63873142,Morrison,Bruce,Andrew,42.0,M,3.0,655.0,1.0,3.0, CONNECT,-0.393999994,-0.532999992,0.0,0.0,10.0,358.0,1.0,0.0,0.0,100.0,D
